Word	Mystery	Romance	Short	Sci	Family	Horror	Thriller	Sport	Crime	Drama	Fantasy	Western	Animation	Music	Adventure	Action	Comedy	Documentary	Musical	Biography	History
embassy	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
embrace	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
emerges	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
emissary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
emma	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
empathy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
emperor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
employer	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
encounter	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
encounters	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0
encouragement	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
end	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
endearing	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
endeavors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ended	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
endings	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ends	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
enemy	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
engaging	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
england	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0
enjoys	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
enough	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	2	0	0	1	1
ensemble	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
entertainment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
entire	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1
entranced	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
entrepreneurs	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
environment	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
erebor	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
erica	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
escape	1	0	0	1	0	1	1	0	2	1	1	0	1	0	2	2	2	0	0	0	0
escapes	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0
estate	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
eva	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
evading	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
evan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
eve	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
even	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0
events	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
eventually	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
every	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0
everyone	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
everything	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0
evidence	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
evidences	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
evil	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
ex	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
examine	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
examiner	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
excitement	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0
exercise	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
exfiltration	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
expecting	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
experience	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1
experiences	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
experimentation	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
expert	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0
explore	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
explorers	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
exposed	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
extra	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
extreme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
extremely	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	0	0
eye	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
face	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
faces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
fact	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
factions	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
factual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
failing	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
fails	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fairly	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
faith	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
faking	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fall	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	2	0	0	0	0
fallen	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
falls	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
family	4	3	0	0	0	7	1	0	5	2	1	0	1	0	2	1	7	0	0	1	0
fans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fantasy	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0
far	1	0	0	1	0	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0
farce	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fared	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fate	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
father	0	1	0	0	0	1	0	0	0	1	2	0	0	0	2	2	1	0	0	0	0
fathered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fathers	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
favorite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fbi	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
fear	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fearsome	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
featuring	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
feel	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
feels	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0
feet	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
felix	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
female	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
fertility	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
field	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0
fiennes	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fifteen	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fight	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0
fighter	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
figure	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
film	2	0	0	1	0	3	1	0	1	1	2	0	1	2	1	1	3	0	0	1	0
films	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
final	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
finally	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1
finals	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
find	4	3	0	3	0	3	2	0	2	1	1	0	1	1	3	1	4	0	0	1	0
finding	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
finds	3	1	0	0	0	3	0	0	1	1	3	0	0	0	2	2	1	0	0	0	0
first	0	5	0	0	0	0	0	0	0	1	3	0	1	1	3	1	6	0	0	0	1
fisher	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fitness	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
five	3	1	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
fix	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
flailing	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flee	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
fleet	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
flings	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
florida	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
flourishing	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
floyd	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
folk	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
following	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
follows	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
food	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
foolish	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
footage	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
force	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	2	1	0	0	0	0
forced	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0
forces	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0
forcing	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
forever	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1
forget	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
form	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
former	0	0	0	0	0	1	0	0	2	0	1	1	0	0	1	2	0	0	0	0	0
forrest	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
fought	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
found	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
four	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fragile	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
france	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0
frankenstein	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
franklyn	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
frantic	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
freedom	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
freezy	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
french	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
freshman	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
friend	0	2	0	0	0	0	0	0	2	3	2	0	0	0	0	2	2	0	0	0	0
friends	0	0	0	0	0	0	0	0	1	2	1	0	1	0	2	1	1	0	0	0	0
friendship	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0
frost	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0
full	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0
fully	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
fun	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
furniture	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
fury	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
future	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
futuristic	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gabriel	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gain	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gains	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
galveston	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
game	0	0	0	1	0	0	0	0	0	0	0	0	6	0	7	1	6	0	0	0	0
games	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
gandalf	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
gangster	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gareth	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
garfield	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
gary	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gave	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gemini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
generation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
georgia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
get	2	3	0	0	0	0	1	0	5	4	1	0	0	1	1	4	3	0	0	0	0
gets	1	2	0	0	0	0	0	0	1	1	1	0	1	0	1	0	2	0	0	0	0
ghost	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
giant	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
gifford	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
girl	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
girlfriend	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
girls	0	1	0	0	0	0	0	0	2	2	0	0	0	1	0	3	1	0	0	0	0
gives	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
giving	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
glimpse	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
glitch	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
global	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
globe	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
go	2	1	0	1	0	1	1	0	2	3	0	0	0	0	1	2	1	0	0	0	0
goal	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
goals	0	3	0	0	0	0	0	0	0	3	1	0	0	1	0	0	4	0	0	0	0
goblin	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
goblins	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
goddess	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
goes	0	2	0	0	0	1	1	0	1	4	1	0	0	0	1	2	1	0	0	0	0
going	2	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
gold	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0
gollum	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0
good	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	3	0	0	1	0
gosling	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
got	0	2	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0
governor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
grade	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
graduation	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
grand	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
grander	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
granny	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
grave	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
gravely	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
great	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
greater	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
greedy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
green	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
grey	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
grieves	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grip	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
group	1	4	0	2	0	0	0	0	1	2	0	0	0	2	1	1	4	0	0	0	0
grow	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
grunzie	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
guile	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
guilt	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
guitarist	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
gunfight	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
gunmen	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
guru	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
gutt	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0
guy	1	1	0	0	0	0	0	0	0	0	0	0	3	0	3	1	4	0	0	0	0
gwen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
h	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
hands	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
hank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
happen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
happiness	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
happy	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
harboring	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hard	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
harlend	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
harris	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hasbro	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
hasn	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
hate	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
haunt	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
haunted	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
haunting	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hawaii	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hawkeye	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
head	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0
heads	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
health	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
healthy	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
heart	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
heartland	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
heels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
heights	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
heiress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
helena	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
help	2	2	0	0	0	3	1	0	0	2	1	0	0	2	0	0	4	0	0	0	0
helps	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
hero	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0
heroes	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0
heroism	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
hesitates	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
hidden	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
hide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
high	0	1	0	0	0	0	0	1	5	0	2	0	0	0	2	6	5	0	0	0	0
hill	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
hires	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hit	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
hitting	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hoffman	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hold	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
holding	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
holds	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
holiday	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
holly	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hollywood	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
homage	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
home	0	2	0	2	0	0	0	0	0	3	1	0	1	0	1	0	2	0	0	1	0
homeland	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
hongdae	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
hook	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hope	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0
hopes	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hormones	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
horrific	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hostage	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hosting	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
hotel	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
hours	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
house	6	0	0	0	0	4	1	0	5	1	0	0	0	0	0	5	0	0	0	0	0
housemaid	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
howard	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
however	1	2	0	0	0	2	3	0	2	4	0	0	1	0	1	5	3	0	0	1	1
hoyt	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
hp	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
href	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
huge	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
hulk	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
human	1	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0
hunger	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
